,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,AMMONI,AMMONI_FLAG_W,TCARBN,TCARBN_FLAG_W,CHLORA,CHLORA_FLAG_W,THETA
256,  61TG20020206,  SR03,2.0,3.0,18.0,18.0,2.0,20020222.0,-61.75,140.002, 4264,     40.5,   1.6050,  33.7490,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.6031
257,  61TG20020206,  SR03,2.0,3.0,15.0,15.0,2.0,20020222.0,-61.75,140.002, 4264,     50.1,   1.5690,  33.7750,2.0,  33.7560,2.0,    341.1,2.0,    17.00,2.0,    26.44,2.0,     0.26,2.0,     1.57,2.0,      0.6,2.0,   2150.5,2.0,     0.08,5.0,   1.5666
258,  61TG20020206,  SR03,2.0,3.0,16.0,16.0,2.0,20020222.0,-61.75,140.002, 4264,     50.4,   1.5610,  33.7790,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.5586
259,  61TG20020206,  SR03,2.0,3.0,13.0,13.0,2.0,20020222.0,-61.75,140.002, 4264,     59.6,   1.5030,  33.7910,2.0,  33.7760,2.0,   -999.0,-999.0,    17.40,2.0,    26.60,2.0,     0.26,2.0,     1.59,2.0,      0.6,2.0,   2150.0,2.0,     0.10,5.0,   1.5002
260,  61TG20020206,  SR03,2.0,3.0,14.0,14.0,2.0,20020222.0,-61.75,140.002, 4264,     60.1,   1.5070,  33.7910,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.5042
261,  61TG20020206,  SR03,2.0,3.0,12.0,12.0,2.0,20020222.0,-61.75,140.002, 4264,     80.1,   0.4890,  33.9130,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.4859
262,  61TG20020206,  SR03,2.0,3.0,11.0,11.0,2.0,20020222.0,-61.75,140.002, 4264,     81.0,   0.4040,  33.9210,2.0,  33.9280,2.0,   -999.0,-999.0,    30.20,2.0,    28.86,2.0,     0.21,2.0,     1.91,2.0,     0.75,2.0,   2175.3,2.0,     0.17,5.0,   0.4009
263,  61TG20020206,  SR03,2.0,3.0,9.0,9.0,2.0,20020222.0,-61.75,140.002, 4264,    100.6,   0.1950,  34.1300,2.0,  34.1440,2.0,    279.9,2.0,    46.40,2.0,    32.90,2.0,     0.20,2.0,     2.19,2.0,     0.34,2.0,   2207.7,2.0,     0.21,5.0,   0.1913
264,  61TG20020206,  SR03,2.0,3.0,10.0,10.0,2.0,20020222.0,-61.75,140.002, 4264,    101.1,   0.2080,  34.1350,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.2043
265,  61TG20020206,  SR03,2.0,3.0,8.0,8.0,2.0,20020222.0,-61.75,140.002, 4264,    125.3,   1.2630,  34.2990,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.2572
266,  61TG20020206,  SR03,2.0,3.0,7.0,7.0,2.0,20020222.0,-61.75,140.002, 4264,    125.9,   1.2930,  34.3040,2.0,  34.2990,2.0,    222.5,2.0,    55.20,2.0,    35.42,2.0,     0.08,2.0,     2.30,2.0,     0.04,2.0,   2233.6,2.0,     0.10,5.0,   1.2871
267,  61TG20020206,  SR03,2.0,3.0,5.0,5.0,2.0,20020222.0,-61.75,140.002, 4264,    150.8,   1.7220,  34.3860,2.0,  34.3880,2.0,    199.2,2.0,    61.10,2.0,    36.06,2.0,     0.03,2.0,  -999.00,9.0,     0.07,2.0,   2241.6,2.0,     0.04,5.0,   1.7144
268,  61TG20020206,  SR03,2.0,3.0,6.0,6.0,2.0,20020222.0,-61.75,140.002, 4264,    151.1,   1.7200,  34.3860,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.7124
269,  61TG20020206,  SR03,2.0,3.0,3.0,3.0,2.0,20020222.0,-61.75,140.002, 4264,    201.6,   2.0950,  34.5010,2.0,  34.4970,2.0,    181.0,2.0,    67.80,2.0,    36.04,2.0,     0.02,2.0,     2.33,2.0,     0.05,2.0,   2256.8,2.0,     0.02,5.0,   2.0841
270,  61TG20020206,  SR03,2.0,3.0,4.0,4.0,2.0,20020222.0,-61.75,140.002, 4264,    201.7,   2.0860,  34.4980,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   2.0751
271,  61TG20020206,  SR03,2.0,3.0,1.0,1.0,2.0,20020222.0,-61.75,140.002, 4264,    304.3,   2.1030,  34.5860,2.0,  34.5810,2.0,    178.0,2.0,    72.30,2.0,    35.40,2.0,     0.02,2.0,     2.24,2.0,     0.04,2.0,   2259.6,2.0,  -999.00,9.0,   2.0862
272,  61TG20020206,  SR03,2.0,3.0,2.0,2.0,2.0,20020222.0,-61.75,140.002, 4264,    305.4,   2.1000,  34.5870,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   2.0831
273,  61TG20020206,  SR03,1.0,6.0,24.0,24.0,2.0,20020223.0,-61.0,139.998, 4354,     10.1,   1.8630,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8625
274,  61TG20020206,  SR03,1.0,6.0,22.0,22.0,2.0,20020223.0,-61.0,139.998, 4354,     10.2,   1.8630,  33.8000,2.0,  33.7800,2.0,    329.2,2.0,    17.80,2.0,    26.16,2.0,     0.26,2.0,     1.67,2.0,     0.61,2.0,   2148.3,2.0,     0.06,5.0,   1.8625
275,  61TG20020206,  SR03,1.0,6.0,23.0,23.0,2.0,20020223.0,-61.0,139.998, 4354,     10.5,   1.8630,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8625
276,  61TG20020206,  SR03,1.0,6.0,20.0,20.0,2.0,20020223.0,-61.0,139.998, 4354,     21.8,   1.8660,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8649
277,  61TG20020206,  SR03,1.0,6.0,21.0,21.0,2.0,20020223.0,-61.0,139.998, 4354,     21.8,   1.8670,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8659
278,  61TG20020206,  SR03,1.0,6.0,19.0,19.0,2.0,20020223.0,-61.0,139.998, 4354,     22.2,   1.8670,  33.8000,2.0,  33.7810,2.0,    329.5,2.0,    17.80,2.0,    26.32,2.0,     0.27,2.0,     1.67,2.0,     0.62,2.0,   2148.6,2.0,     0.05,5.0,   1.8659
279,  61TG20020206,  SR03,1.0,6.0,18.0,18.0,2.0,20020223.0,-61.0,139.998, 4354,     30.2,   1.8670,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8655
280,  61TG20020206,  SR03,1.0,6.0,17.0,17.0,2.0,20020223.0,-61.0,139.998, 4354,     30.9,   1.8670,  33.8000,2.0,  33.7800,2.0,    329.7,2.0,    18.00,2.0,    26.32,2.0,     0.27,2.0,     1.74,2.0,     0.61,2.0,   2150.0,2.0,     0.06,5.0,   1.8655
281,  61TG20020206,  SR03,1.0,6.0,16.0,16.0,2.0,20020223.0,-61.0,139.998, 4354,     39.8,   1.8670,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8650
282,  61TG20020206,  SR03,1.0,6.0,14.0,14.0,2.0,20020223.0,-61.0,139.998, 4354,     41.1,   1.8670,  33.8000,2.0,  33.7790,0.0,    329.7,2.0,    17.80,2.0,    26.20,2.0,     0.27,2.0,     1.68,2.0,     0.61,2.0,   2150.2,3.0,     0.05,5.0,   1.8650
283,  61TG20020206,  SR03,1.0,6.0,15.0,15.0,2.0,20020223.0,-61.0,139.998, 4354,     41.4,   1.8670,  33.8000,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8649
284,  61TG20020206,  SR03,1.0,6.0,12.0,12.0,2.0,20020223.0,-61.0,139.998, 4354,     50.2,   1.7910,  33.8120,2.0,  33.7880,0.0,   -999.0,-999.0,    18.20,2.0,    26.40,2.0,     0.26,2.0,     1.67,2.0,      0.6,2.0,   2155.5,3.0,     0.06,5.0,   1.7885
285,  61TG20020206,  SR03,1.0,6.0,13.0,13.0,2.0,20020223.0,-61.0,139.998, 4354,     51.0,   1.8280,  33.8060,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8255
286,  61TG20020206,  SR03,1.0,6.0,11.0,11.0,2.0,20020223.0,-61.0,139.998, 4354,     58.5,   1.6890,  33.8300,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.6862
287,  61TG20020206,  SR03,1.0,6.0,10.0,10.0,2.0,20020223.0,-61.0,139.998, 4354,     59.1,   1.6900,  33.8300,2.0,  33.8200,2.0,    331.5,2.0,    19.20,2.0,    26.54,2.0,     0.26,2.0,     1.67,2.0,     0.58,2.0,   2155.6,3.0,     0.06,5.0,   1.6871
288,  61TG20020206,  SR03,1.0,6.0,9.0,9.0,2.0,20020223.0,-61.0,139.998, 4354,     70.4,   1.6190,  33.8330,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.6156
289,  61TG20020206,  SR03,1.0,6.0,8.0,8.0,2.0,20020223.0,-61.0,139.998, 4354,     70.8,   1.6490,  33.8330,2.0,-999.0000,9.0,    332.3,2.0,    19.50,2.0,    26.68,2.0,     0.26,2.0,  -999.00,9.0,     0.62,2.0,   2156.7,3.0,     0.09,5.0,   1.6456
290,  61TG20020206,  SR03,1.0,6.0,6.0,6.0,2.0,20020223.0,-61.0,139.998, 4354,     81.4,   0.2770,  33.8980,2.0,  33.9040,2.0,    346.3,2.0,    26.60,2.0,    27.85,2.0,     0.20,2.0,     1.70,2.0,     0.88,2.0,   2171.5,3.0,     0.14,5.0,   0.2740
291,  61TG20020206,  SR03,1.0,6.0,7.0,7.0,2.0,20020223.0,-61.0,139.998, 4354,     81.6,   0.2510,  33.8980,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.2480
292,  61TG20020206,  SR03,1.0,6.0,4.0,4.0,2.0,20020223.0,-61.0,139.998, 4354,    102.7,  -0.1010,  34.0370,2.0,-999.0000,9.0,    310.7,2.0,    35.80,2.0,    29.97,2.0,     0.17,2.0,     1.92,2.0,     0.79,2.0,   2140.2,3.0,     0.19,5.0,  -0.1045
293,  61TG20020206,  SR03,1.0,6.0,5.0,5.0,2.0,20020223.0,-61.0,139.998, 4354,    102.8,  -0.1200,  34.0360,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,  -0.1235
294,  61TG20020206,  SR03,1.0,6.0,3.0,3.0,2.0,20020223.0,-61.0,139.998, 4354,    126.5,   0.9580,  34.2130,2.0,  34.0200,0.0,    238.9,2.0,    48.20,2.0,    33.73,2.0,     0.23,2.0,     2.08,2.0,     0.24,2.0,   2225.0,3.0,  -999.00,9.0,   0.9525
295,  61TG20020206,  SR03,1.0,6.0,2.0,2.0,2.0,20020223.0,-61.0,139.998, 4354,    151.6,   1.8420,  34.3860,2.0,  34.3800,2.0,    192.9,2.0,    58.80,2.0,    35.42,2.0,     0.05,2.0,     2.28,2.0,     0.02,2.0,   2241.8,3.0,     0.06,5.0,   1.8342
296,  61TG20020206,  SR03,1.0,6.0,1.0,1.0,2.0,20020223.0,-61.0,139.998, 4354,    205.5,   1.9390,  34.4540,2.0,  34.4450,2.0,    184.3,2.0,    63.50,2.0,    35.36,2.0,     0.03,2.0,     2.34,2.0,     0.02,2.0,   2252.9,3.0,     0.01,5.0,   1.9281
297,  61TG20020206,  SR03,1.0,7.0,24.0,24.0,2.0,20020223.0,-61.0,139.998, 4354,    301.5,   2.0910,  34.5480,2.0,  34.5410,2.0,    174.8,2.0,    69.00,2.0,    34.86,2.0,     0.01,2.0,     2.33,2.0,     0.04,2.0,   2253.9,2.0,  -999.00,9.0,   2.0744
298,  61TG20020206,  SR03,1.0,7.0,23.0,23.0,2.0,20020223.0,-61.0,139.998, 4354,    504.4,   2.0570,  34.6550,2.0,  34.6530,2.0,    176.8,2.0,    74.10,2.0,    33.28,2.0,     0.02,2.0,     2.31,2.0,     0.03,2.0,   2255.3,2.0,  -999.00,9.0,   2.0284
299,  61TG20020206,  SR03,1.0,7.0,22.0,22.0,2.0,20020223.0,-61.0,139.998, 4354,    756.4,   2.0310,  34.7200,2.0,  34.7180,2.0,    189.3,2.0,    76.00,2.0,    31.63,2.0,     0.01,2.0,     2.20,2.0,     0.02,2.0,   2253.6,3.0,  -999.00,9.0,   1.9866
300,  61TG20020206,  SR03,1.0,7.0,19.0,19.0,2.0,20020223.0,-61.0,139.998, 4354,   1013.1,   1.8750,  34.7400,2.0,-999.0000,9.0,    194.2,2.0,    79.80,2.0,    30.99,2.0,     0.00,2.0,     2.03,2.0,     0.02,2.0,   2251.0,3.0,  -999.00,9.0,   1.8147
301,  61TG20020206,  SR03,1.0,7.0,20.0,20.0,2.0,20020223.0,-61.0,139.998, 4354,   1013.8,   1.8770,  34.7400,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8166
302,  61TG20020206,  SR03,1.0,7.0,21.0,21.0,2.0,20020223.0,-61.0,139.998, 4354,   1014.5,   1.8780,  34.7400,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.8175
303,  61TG20020206,  SR03,1.0,7.0,17.0,17.0,2.0,20020223.0,-61.0,139.998, 4354,   1265.4,   1.6860,  34.7450,2.0,  34.7500,2.0,    197.2,2.0,    84.80,2.0,    30.70,2.0,     0.00,2.0,     2.01,2.0,     0.03,2.0,   2249.7,3.0,  -999.00,9.0,   1.6099
304,  61TG20020206,  SR03,1.0,7.0,18.0,18.0,2.0,20020223.0,-61.0,139.998, 4354,   1271.6,   1.6800,  34.7440,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.6035
305,  61TG20020206,  SR03,1.0,7.0,15.0,15.0,2.0,20020223.0,-61.0,139.998, 4354,   1520.7,   1.4470,  34.7390,2.0,  34.7320,2.0,    199.9,2.0,    91.30,2.0,    31.14,2.0,     0.01,2.0,     2.00,2.0,        0,2.0,   2254.6,3.0,  -999.00,9.0,   1.3553
306,  61TG20020206,  SR03,1.0,7.0,16.0,16.0,2.0,20020223.0,-61.0,139.998, 4354,   1523.0,   1.4480,  34.7390,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   1.3561
307,  61TG20020206,  SR03,1.0,7.0,14.0,14.0,2.0,20020223.0,-61.0,139.998, 4354,   1773.1,   1.2320,  34.7290,2.0,-999.0000,9.0,    202.4,2.0,    97.20,2.0,    31.44,2.0,     0.01,2.0,     2.03,2.0,     0.01,2.0,   2256.9,2.0,  -999.00,9.0,   1.1244
308,  61TG20020206,  SR03,1.0,7.0,11.0,11.0,2.0,20020223.0,-61.0,139.998, 4354,   2024.0,   1.0440,  34.7200,2.0,  34.9570,0.0,    204.5,2.0,   102.80,2.0,    31.76,2.0,     0.01,2.0,     2.05,2.0,     0.03,2.0,   2258.1,2.0,  -999.00,9.0,   0.9200
309,  61TG20020206,  SR03,1.0,7.0,13.0,13.0,2.0,20020223.0,-61.0,139.998, 4354,   2026.7,   1.0420,  34.7200,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.9178
310,  61TG20020206,  SR03,1.0,7.0,12.0,12.0,2.0,20020223.0,-61.0,139.998, 4354,   2027.4,   1.0420,  34.7210,2.0,  35.0400,0.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.9178
311,  61TG20020206,  SR03,1.0,7.0,10.0,10.0,2.0,20020223.0,-61.0,139.998, 4354,   2282.3,   0.8410,  34.7090,2.0,-999.0000,9.0,    207.0,2.0,   107.80,2.0,    31.78,2.0,     0.01,2.0,     2.06,2.0,     0.03,2.0,   2260.4,3.0,  -999.00,9.0,   0.7000
312,  61TG20020206,  SR03,1.0,7.0,9.0,9.0,2.0,20020223.0,-61.0,139.998, 4354,   2539.7,   0.6420,  34.6990,2.0,  33.7010,0.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.4837
313,  61TG20020206,  SR03,1.0,7.0,8.0,8.0,2.0,20020223.0,-61.0,139.998, 4354,   2795.2,   0.4540,  34.6900,2.0,  34.6880,2.0,    214.9,2.0,   115.50,2.0,    32.56,2.0,     0.01,2.0,     2.08,2.0,     0.02,2.0,   2262.1,3.0,  -999.00,9.0,   0.2781
314,  61TG20020206,  SR03,1.0,7.0,5.0,5.0,2.0,20020223.0,-61.0,139.998, 4354,   3050.8,   0.3280,  34.6850,2.0,  34.6830,2.0,    218.3,2.0,   117.20,2.0,    32.62,2.0,     0.00,2.0,     2.11,2.0,     0.02,2.0,   2261.2,3.0,  -999.00,9.0,   0.1327
315,  61TG20020206,  SR03,1.0,7.0,7.0,7.0,2.0,20020223.0,-61.0,139.998, 4354,   3051.1,   0.3290,  34.6850,2.0,  34.6730,2.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.1337
316,  61TG20020206,  SR03,1.0,7.0,6.0,6.0,2.0,20020223.0,-61.0,139.998, 4354,   3051.2,   0.3280,  34.6850,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,   0.1327
317,  61TG20020206,  SR03,1.0,7.0,4.0,4.0,2.0,20020223.0,-61.0,139.998, 4354,   3563.1,   0.1610,  34.6790,2.0,  34.6760,2.0,    224.1,2.0,   120.40,2.0,    32.69,2.0,     0.01,2.0,     2.13,2.0,     0.01,2.0,   2261.2,3.0,  -999.00,9.0,  -0.0771
318,  61TG20020206,  SR03,1.0,7.0,1.0,1.0,2.0,20020223.0,-61.0,139.998, 4354,   3819.7,   0.0790,  34.6760,2.0,  34.6710,2.0,    228.5,2.0,   121.70,2.0,    32.61,2.0,     0.01,2.0,     2.12,2.0,     0.02,2.0,   2261.3,3.0,  -999.00,9.0,  -0.1816
319,  61TG20020206,  SR03,1.0,7.0,3.0,3.0,2.0,20020223.0,-61.0,139.998, 4354,   4006.2,   0.0270,  34.6740,2.0,-999.0000,9.0,   -999.0,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,-999.0,  -999.00,9.0,     -999,-999.0,   -999.0,9.0,  -999.00,9.0,  -0.2506
320,  61TG20020206,  SR03,1.0,7.0,2.0,2.0,2.0,20020223.0,-61.0,139.998, 4354,   4007.1,   0.0270,  34.6740,2.0,-999.0000,9.0,    233.5,2.0,   120.80,2.0,    32.67,2.0,     0.00,2.0,     2.12,2.0,     0.01,2.0,   2257.8,3.0,  -999.00,9.0,  -0.2507
