BOTTLE,20090511PRINUNIVRMK
# 9/26/07 this file initialized 
# Data from Rios 9/5/07 and 9/12/07 
# Ship: Hesperides 
# Cruise: HE081; FICARAM IV 
# Dates: 3/4-4/9/2002 
# EXPOCODE 29HE20020304 
# Region:Southwest Atlantic along A17 line 
# Chief Scientist: F.Perez 
# 19 full depth stations with 24 place Rosette 
# Hydro: Who - ; Status - final  
# 	Notes: Bottom depths estimated from global topography 
# Nuts/O2: Who - C. Castro; Status - final 
# 	Notes:The analytical error was  
# 		0.05 umole/kg for nitrate, 
# 		0.05 umole/kg for silicic acid and  
# 		0.01 umole/kg for phosphate. 
# TA: Who - A. Rios; Status - final 
# 	Notes: CRM batch 54, uncertainty of 0.7umol/kg 
# pH: Who - A. Rios; Status - final   
# 	Notes: Converted to SWS@25C. Originally reported as pHTot@25 
# 	spectrophotometrically following Clayton and Byrne (1993) 
# 	CRM batch 54, uncertainty of 0.002 
EXPOCODE,SECT_ID,STNNBR,CASTNO,BTLNBR,DATE,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_TEMP,PH_SWS_FLAG_W,THETA
,,,,,,,,METERS,DBARS,ITS-90,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,DEGC,,DEGC
  29HE20020304,   A17,     1,  1,      1,20020306,-48.3510, -53.6680, 5990,   2975.0,   1.6310,  34.7350,2,    202.1,2,    98.99,2,    31.92,2,     0.19,2,     2.16,2,   2360.3,2,   7.6103,    25.00,2,   1.4134
  29HE20020304,   A17,     1,  1,      2,20020306,-48.3510, -53.6680, 5990,   2758.0,   1.9260,  34.7650,2,    203.7,2,    87.96,2,    30.76,2,     0.17,2,     2.01,2,   2354.1,2,   7.6283,    25.00,2,   1.7227
  29HE20020304,   A17,     1,  1,      3,20020306,-48.3510, -53.6680, 5990,   2561.0,   2.1870,  34.7840,2,    209.0,2,    80.44,2,    29.91,2,     0.14,2,     2.00,2,   2351.0,2,   7.6403,    25.00,2,   1.9970
  29HE20020304,   A17,     1,  1,      4,20020306,-48.3510, -53.6680, 5990,   2361.0,   2.3410,  34.7850,2,    209.7,2,    76.90,2,    29.63,2,     0.11,2,     2.04,2,   2344.6,2,   7.6433,    25.00,2,   2.1667
  29HE20020304,   A17,     1,  1,      5,20020306,-48.3510, -53.6680, 5990,   2171.0,   2.5990,  34.8020,2,    212.5,2,    67.31,2,    29.08,2,     0.09,2,     1.89,2,   2335.2,2,   7.6513,    25.00,2,   2.4376
  29HE20020304,   A17,     1,  1,      6,20020306,-48.3510, -53.6680, 5990,   1971.0,   2.6810,  34.7810,2,    206.7,2,    65.96,2,    29.06,2,     0.15,2,     1.90,2,   2336.3,2,   7.6433,    25.00,2,   2.5363
  29HE20020304,   A17,     1,  1,      7,20020306,-48.3510, -53.6680, 5990,   1775.0,   2.7080,  34.7390,2,    193.3,2,    67.73,2,    27.69,2,     0.13,2,     1.74,2,   2342.8,2,   7.6163,    25.00,2,   2.5801
  29HE20020304,   A17,     1,  1,      8,20020306,-48.3510, -53.6680, 5990,   1581.0,   2.6680,  34.6700,2,    183.7,2,    74.23,2,    32.41,2,     0.14,2,     2.10,2,   2338.6,2,   7.5883,    25.00,2,   2.5571
  29HE20020304,   A17,     1,  1,      9,20020306,-48.3510, -53.6680, 5990,   1382.0,   2.6980,  34.6060,2,    179.3,2,    73.54,2,    33.63,2,     0.13,2,     2.17,2,   2335.0,2,   7.5764,    25.00,2,   2.6030
  29HE20020304,   A17,     1,  1,     10,20020306,-48.3510, -53.6680, 5990,   1183.0,   2.7460,  34.5270,2,    179.4,2,    71.91,2,    34.01,2,     0.09,2,     2.13,2,   2332.7,2,   7.5694,    25.00,2,   2.6663
  29HE20020304,   A17,     1,  1,     11,20020306,-48.3510, -53.6680, 5990,    991.0,   2.7890,  34.4330,2,    186.9,2,    64.33,2,    34.56,2,     0.10,2,     2.23,2,   2322.4,2,   7.5714,    25.00,2,   2.7235
  29HE20020304,   A17,     1,  1,     12,20020306,-48.3510, -53.6680, 5990,    789.0,   2.9280,  34.2960,2,    218.8,2,    51.08,2,    33.44,2,     0.09,2,     2.19,2,   2306.4,2,   7.6014,    25.00,2,   2.8765
  29HE20020304,   A17,     1,  1,     13,20020306,-48.3510, -53.6680, 5990,    592.0,   3.3440,  34.1970,2,    251.1,2,    28.81,2,    31.21,2,     0.05,2,     1.98,2,   2293.7,2,   7.6494,    25.00,2,   3.3044
  29HE20020304,   A17,     1,  1,     14,20020306,-48.3510, -53.6680, 5990,    480.0,   3.5910,  34.1760,2,    266.9,2,    23.63,2,    29.71,2,     0.07,2,     1.85,2,   2289.8,2,   7.6794,    25.00,2,   3.5584
  29HE20020304,   A17,     1,  1,     15,20020306,-48.3510, -53.6680, 5990,    393.0,   3.8000,  34.1650,2,    276.3,2,    11.14,2,    25.94,2,     0.05,2,     1.61,2,   2286.9,2,   7.6894,    25.00,2,   3.7729
  29HE20020304,   A17,     1,  1,     16,20020306,-48.3510, -53.6680, 5990,    293.0,   4.3000,  34.1710,2,    270.3,2,    13.18,2,    29.14,2,     0.02,2,     1.75,2,   2283.1,2,   7.7034,    25.00,2,   4.2789
  29HE20020304,   A17,     1,  1,     17,20020306,-48.3510, -53.6680, 5990,    203.0,   4.9420,  34.2000,2,    245.8,2,    10.82,2,    28.48,2,     0.07,2,     1.77,2,   2279.6,2,   7.7114,    25.00,2,   4.9265
  29HE20020304,   A17,     1,  1,     18,20020306,-48.3510, -53.6680, 5990,    147.0,   5.9910,  34.2660,2,    255.5,2,     5.87,2,    20.21,2,     0.07,2,     1.43,2,   2280.7,2,   7.7144,    25.00,2,   5.9786
  29HE20020304,   A17,     1,  1,     19,20020306,-48.3510, -53.6680, 5990,    117.0,   6.6930,  34.2920,2,    256.8,2,     7.09,2,    21.53,2,     0.08,2,     1.56,2,   2280.1,2,   7.7384,    25.00,2,   6.6825
  29HE20020304,   A17,     1,  1,     20,20020306,-48.3510, -53.6680, 5990,     99.0,   7.2240,  34.3170,2,    260.1,2,     5.87,2,    20.03,2,     0.11,2,     1.52,2,   2280.9,2,   7.7474,    25.00,2,   7.2147
  29HE20020304,   A17,     1,  1,     21,20020306,-48.3510, -53.6680, 5990,     75.0,   9.0320,  34.4740,2,    252.1,2,     4.03,2,    17.01,2,     0.17,2,     1.31,2,   2288.3,2,   7.7874,    25.00,2,   9.0239
  29HE20020304,   A17,     1,  1,     22,20020306,-48.3510, -53.6680, 5990,     47.0,  15.0660,  34.5650,2,    254.6,2,     5.01,2,    16.77,2,     0.14,2,     1.25,2,   2304.3,2,   7.7934,    25.00,2,  15.0589
  29HE20020304,   A17,     1,  1,     23,20020306,-48.3510, -53.6680, 5990,     25.0,  15.0940,  34.5650,2,    248.4,2,     0.73,2,     2.45,2,     0.00,2,     0.31,2,   2304.3,2,   7.9824,    25.00,2,  15.0902
  29HE20020304,   A17,     1,  1,     24,20020306,-48.3510, -53.6680, 5990,      8.0,  15.0900,  34.5540,2,    248.4,2,     0.76,2,     2.37,2,     0.00,2,     0.30,2,   2303.6,2,   7.9894,    25.00,2,  15.0888
  29HE20020304,   A17,     2,  2,      1,20020307,-45.2340, -49.5010, 5545,   3009.0,   2.0570,  34.7980,2,    217.3,2,    78.57,2,    29.32,2,     0.01,2,     1.84,2,   2349.0,2,   7.6493,    25.00,2,   1.8264
  29HE20020304,   A17,     2,  2,      2,20020307,-45.2340, -49.5010, 5545,   2800.0,   2.3790,  34.8350,2,    224.0,2,    66.20,2,    29.42,2,     0.04,2,     1.64,2,   2336.7,2,   7.6693,    25.00,2,   2.1621
  29HE20020304,   A17,     2,  2,      3,20020307,-45.2340, -49.5010, 5545,   2600.0,   2.6400,  34.8580,2,    227.9,2,    59.35,2,    29.42,2,     0.03,2,     1.68,2,   2336.2,2,   7.6803,    25.00,2,   2.4373
  29HE20020304,   A17,     2,  2,      4,20020307,-45.2340, -49.5010, 5545,   2402.0,   2.7050,  34.8420,2,    221.0,2,    61.20,2,    28.45,2,     0.05,2,     1.74,2,   2334.3,2,   7.6633,    25.00,2,   2.5202
  29HE20020304,   A17,     2,  2,      5,20020307,-45.2340, -49.5010, 5545,   2201.0,   2.6470,  34.7990,2,    206.2,2,    67.80,2,    29.22,2,     0.05,2,     1.86,2,   2339.0,2,   7.6383,    25.00,2,   2.4821
  29HE20020304,   A17,     2,  2,      6,20020307,-45.2340, -49.5010, 5545,   2000.0,   2.8720,  34.7950,2,    204.7,2,    62.74,2,    29.54,2,     0.07,2,     1.82,2,   2337.9,2,   7.6393,    25.00,2,   2.7218
  29HE20020304,   A17,     2,  2,      7,20020307,-45.2340, -49.5010, 5545,   1799.0,   2.7610,  34.7310,2,    193.4,2,    69.15,2,    29.60,2,     0.05,2,     1.98,2,   2335.4,2,   7.6083,    25.00,2,   2.6303
  29HE20020304,   A17,     2,  2,      8,20020307,-45.2340, -49.5010, 5545,   1599.0,   2.6840,  34.6520,2,    184.5,2,    70.62,2,    31.59,2,     0.09,2,     2.06,2,   2333.6,2,   7.5803,    25.00,2,   2.5715
  29HE20020304,   A17,     2,  2,      9,20020307,-45.2340, -49.5010, 5545,   1401.0,   2.6800,  34.5750,2,    181.8,2,    72.83,2,    31.79,2,     0.10,2,     2.20,2,   2330.3,2,   7.5664,    25.00,2,   2.5838
  29HE20020304,   A17,     2,  2,     10,20020307,-45.2340, -49.5010, 5545,   1202.0,   2.7350,  34.4720,2,    184.4,2,    66.93,2,    34.11,2,     0.11,2,     2.21,2,   2323.2,2,   7.5654,    25.00,2,   2.6540
  29HE20020304,   A17,     2,  2,     11,20020307,-45.2340, -49.5010, 5545,    999.0,   2.8850,  34.3700,2,    201.4,2,    57.40,2,    34.47,2,     0.09,2,     2.18,2,   2309.4,2,   7.5774,    25.00,2,   2.8183
  29HE20020304,   A17,     2,  2,     12,20020307,-45.2340, -49.5010, 5545,    801.0,   3.1530,  34.2570,2,    228.7,2,    41.36,2,    34.07,2,     0.10,2,     2.06,2,   2297.1,2,   7.6124,    25.00,2,   3.0992
  29HE20020304,   A17,     2,  2,     13,20020307,-45.2340, -49.5010, 5545,    600.0,   3.6010,  34.1810,2,    255.2,2,    24.17,2,    32.56,2,     0.04,2,     1.87,2,   2281.9,2,   7.6544,    25.00,2,   3.5596
  29HE20020304,   A17,     2,  2,     14,20020307,-45.2340, -49.5010, 5545,    498.0,   3.8980,  34.1630,2,    264.2,2,    15.97,2,    30.33,2,     0.06,2,     1.80,2,   2279.4,2,   7.6714,    25.00,2,   3.8629
  29HE20020304,   A17,     2,  2,     15,20020307,-45.2340, -49.5010, 5545,    400.0,   4.3190,  34.1710,2,    263.4,2,    13.27,2,    29.34,2,     0.02,2,     1.77,2,   2278.2,2,   7.6804,    25.00,2,   4.2898
  29HE20020304,   A17,     2,  2,     16,20020307,-45.2340, -49.5010, 5545,    301.0,   5.4160,  34.2180,2,    260.7,2,     9.69,2,    28.62,2,     0.04,2,     1.67,2,   2276.6,2,   7.6914,    25.00,2,   5.3916
  29HE20020304,   A17,     2,  2,     17,20020307,-45.2340, -49.5010, 5545,    201.0,   6.7380,  34.3500,2,    256.0,2,     5.24,2,    23.59,2,     0.06,2,     1.39,2,   2279.7,2,   7.7374,    25.00,2,   6.7198
  29HE20020304,   A17,     2,  2,     18,20020307,-45.2340, -49.5010, 5545,    151.0,   7.6130,  34.4190,2,    256.8,2,     4.75,2,    17.23,2,     0.04,2,     1.37,2,   2282.9,2,   7.7634,    25.00,2,   7.5983
  29HE20020304,   A17,     2,  2,     19,20020307,-45.2340, -49.5010, 5545,    123.0,   8.3180,  34.4690,2,    256.8,2,     3.36,2,    18.20,2,     0.05,2,     1.12,2,   2285.1,2,   7.7824,    25.00,2,   8.3054
  29HE20020304,   A17,     2,  2,     20,20020307,-45.2340, -49.5010, 5545,    101.0,   8.8770,  34.5380,2,    256.2,2,     2.97,2,    15.60,2,     0.05,2,     1.05,2,   2289.9,2,   7.7964,    25.00,2,   8.8662
  29HE20020304,   A17,     2,  2,     21,20020307,-45.2340, -49.5010, 5545,     75.0,  10.1090,  34.6410,2,    251.5,2,     3.42,2,    12.28,2,     0.09,2,     0.92,2,   2297.3,2,   7.8823,    25.00,2,  10.1003
  29HE20020304,   A17,     2,  2,     22,20020307,-45.2340, -49.5010, 5545,     48.0,  15.0660,  34.5460,2,    251.3,2,     1.78,2,     6.55,2,     0.17,2,     0.68,2,   2293.0,2,   7.9794,    25.00,2,  15.0588
  29HE20020304,   A17,     2,  2,     23,20020307,-45.2340, -49.5010, 5545,     27.0,  15.3600,  34.5840,2,    251.3,2,     0.63,2,     1.46,2,     0.08,2,     0.24,2,   2299.8,2,   7.9824,    25.00,2,  15.3559
  29HE20020304,   A17,     2,  2,     24,20020307,-45.2340, -49.5010, 5545,      8.0,  15.5340,  34.5840,2,    251.3,2,     0.00,2,     0.00,2,     0.00,2,     0.00,2,   2299.4,2,   7.9824,    25.00,2,  15.5328
  29HE20020304,   A17,     3,  3,      1,20020308,-41.9190, -46.6530, 5142,   3000.0,   1.9570,  34.7890,2,    215.9,2,    81.79,2,    29.96,2,     0.02,2,     1.93,2,   2345.5,2,   7.6423,    25.00,2,   1.7296
  29HE20020304,   A17,     3,  3,      2,20020308,-41.9190, -46.6530, 5142,   2798.0,   2.3780,  34.8450,2,    232.5,2,    64.17,2,    28.91,2,     0.04,2,     1.70,2,   2336.9,2,   7.6783,    25.00,2,   2.1612
  29HE20020304,   A17,     3,  3,      3,20020308,-41.9190, -46.6530, 5142,   2598.0,   2.5940,  34.8550,2,    236.1,2,    61.74,2,    28.14,2,     0.03,2,     1.59,2,   2334.1,2,   7.6813,    25.00,2,   2.3924
  29HE20020304,   A17,     3,  3,      4,20020308,-41.9190, -46.6530, 5142,   2399.0,   2.8260,  34.8730,2,    234.6,2,    47.47,2,    28.77,2,     0.02,2,     1.65,2,   2329.7,2,   7.6833,    25.00,2,   2.6392
  29HE20020304,   A17,     3,  3,      5,20020308,-41.9190, -46.6530, 5142,   2198.0,   2.8980,  34.8530,2,    225.8,2,    55.87,2,    28.89,2,     0.05,2,     1.73,2,   2326.0,2,   7.6713,    25.00,2,   2.7291
  29HE20020304,   A17,     3,  3,      6,20020308,-41.9190, -46.6530, 5142,   2007.0,   2.9830,  34.8250,2,    220.2,2,    57.32,2,    28.56,2,     0.07,2,     1.77,2,   2332.4,2,   7.6563,    25.00,2,   2.8304
  29HE20020304,   A17,     3,  3,      7,20020308,-41.9190, -46.6530, 5142,   1798.0,   3.0940,  34.8090,2,    214.3,2,    54.07,2,    28.53,2,     0.11,2,     1.81,2,   2327.8,2,   7.6493,    25.00,2,   2.9587
  29HE20020304,   A17,     3,  3,      8,20020308,-41.9190, -46.6530, 5142,   1599.0,   2.9580,  34.7190,2,    198.1,2,    63.56,2,    31.08,2,     0.14,2,     1.97,2,   2329.0,2,   7.6133,    25.00,2,   2.8419
  29HE20020304,   A17,     3,  3,      9,20020308,-41.9190, -46.6530, 5142,   1399.0,   2.7930,  34.6160,2,    187.4,2,    69.54,2,    33.52,2,     0.05,2,     2.14,2,   2328.4,2,   7.5774,    25.00,2,   2.6956
  29HE20020304,   A17,     3,  3,     10,20020308,-41.9190, -46.6530, 5142,   1198.0,   2.7980,  34.5110,2,    186.0,2,    54.10,2,    33.94,2,     0.12,2,     2.17,2,   2320.1,2,   7.5704,    25.00,2,   2.7167
  29HE20020304,   A17,     3,  3,     11,20020308,-41.9190, -46.6530, 5142,    998.0,   2.9170,  34.4000,2,    200.9,2,    59.52,2,    33.89,2,     0.14,2,     2.17,2,   2313.3,2,   7.5774,    25.00,2,   2.8501
  29HE20020304,   A17,     3,  3,     12,20020308,-41.9190, -46.6530, 5142,    802.0,   3.1620,  34.2810,2,    226.3,2,    44.47,2,    32.59,2,     0.11,2,     2.06,2,   2297.4,2,   7.6124,    25.00,2,   3.1081
  29HE20020304,   A17,     3,  3,     13,20020308,-41.9190, -46.6530, 5142,    599.0,   3.5410,  34.1880,2,    257.5,2,    25.75,2,    30.41,2,     0.08,2,     1.91,2,   2284.4,2,   7.6534,    25.00,2,   3.5000
  29HE20020304,   A17,     3,  3,     14,20020308,-41.9190, -46.6530, 5142,    502.0,   3.9980,  34.1950,2,    267.2,2,    17.00,2,    29.09,2,     0.07,2,     1.84,2,   2281.4,2,   7.6784,    25.00,2,   3.9622
  29HE20020304,   A17,     3,  3,     15,20020308,-41.9190, -46.6530, 5142,    399.0,   4.4730,  34.1980,2,    276.1,2,    12.79,2,    29.51,2,     0.08,2,     1.68,2,   2277.9,2,   7.6894,    25.00,2,   4.4434
  29HE20020304,   A17,     3,  3,     16,20020308,-41.9190, -46.6530, 5142,    303.0,   5.1180,  34.2310,2,    265.7,2,    10.50,2,    28.13,2,     0.03,2,     1.65,2,   2277.3,2,   7.7054,    25.00,2,   5.0942
  29HE20020304,   A17,     3,  3,     17,20020308,-41.9190, -46.6530, 5142,    199.0,   7.0090,  34.4010,2,    250.7,2,     5.83,2,    17.80,2,     0.06,2,     1.38,2,   2280.2,2,   7.7374,    25.00,2,   6.9905
  29HE20020304,   A17,     3,  3,     18,20020308,-41.9190, -46.6530, 5142,    149.0,   7.8110,  34.4610,2,    260.5,2,     4.36,2,    17.55,2,     0.05,2,     1.15,2,   2283.9,2,   7.7734,    25.00,2,   7.7963
  29HE20020304,   A17,     3,  3,     19,20020308,-41.9190, -46.6530, 5142,    125.0,   8.2790,  34.5310,2,    253.8,2,     3.22,2,    16.36,2,     0.05,2,     1.07,2,   2288.4,2,   7.7864,    25.00,2,   8.2662
  29HE20020304,   A17,     3,  3,     20,20020308,-41.9190, -46.6530, 5142,    100.0,   9.1400,  34.6290,2,    250.1,2,     3.24,2,    14.93,2,     0.07,2,     1.04,2,   2294.7,2,   7.8023,    25.00,2,   9.1291
  29HE20020304,   A17,     3,  3,     21,20020308,-41.9190, -46.6530, 5142,     73.0,  10.6200,  34.8100,2,    239.9,2,     2.97,2,    12.20,2,     0.05,2,     0.93,2,   2306.5,2,   7.8223,    25.00,2,  10.6113
  29HE20020304,   A17,     3,  3,     22,20020308,-41.9190, -46.6530, 5142,     51.0,  15.7790,  34.6170,2,    249.9,2,     1.38,2,     7.50,2,     0.18,2,     0.60,2,   2292.9,2,   7.8864,    25.00,2,  15.7711
  29HE20020304,   A17,     3,  3,     23,20020308,-41.9190, -46.6530, 5142,     26.0,  17.4260,  34.5170,2,    243.8,2,     0.36,2,     0.04,2,     0.08,2,     0.15,2,   2293.4,2,   7.9984,    25.00,2,  17.4217
  29HE20020304,   A17,     3,  3,     24,20020308,-41.9190, -46.6530, 5142,      6.0,  17.4620,  34.5170,2,    245.8,2,     0.36,2,     0.04,2,     0.04,2,     0.12,2,   2293.5,2,   8.0004,    25.00,2,  17.4610
  29HE20020304,   A17,     4,  4,      1,20020309,-39.1920, -45.2820, 5121,   3006.0,   2.5160,  34.8620,2,    235.0,2,    57.43,2,    23.66,2,     0.00,2,     1.64,2,   2333.0,2,   7.6943,    25.00,2,   2.2754
  29HE20020304,   A17,     4,  4,      2,20020309,-39.1920, -45.2820, 5121,   2802.0,   2.6930,  34.8620,2,    231.1,2,    56.01,2,    23.54,2,     0.04,2,     1.67,2,   2330.1,2,   7.6853,    25.00,2,   2.4693
  29HE20020304,   A17,     4,  4,      3,20020309,-39.1920, -45.2820, 5121,   2602.0,   2.7310,  34.8410,2,    220.0,2,    61.16,2,    27.92,2,     0.04,2,     1.76,2,   2333.1,2,   7.6663,    25.00,2,   2.5265
  29HE20020304,   A17,     4,  4,      4,20020309,-39.1920, -45.2820, 5121,   2400.0,   2.7940,  34.8140,2,    210.3,2,    65.81,2,    29.08,2,     0.05,2,     1.89,2,   2334.5,2,   7.6423,    25.00,2,   2.6079
  29HE20020304,   A17,     4,  4,      5,20020309,-39.1920, -45.2820, 5121,   2199.0,   2.8050,  34.7640,2,    200.6,2,    69.44,2,    30.61,2,     0.06,2,     1.97,2,   2334.1,2,   7.6203,    25.00,2,   2.6378
  29HE20020304,   A17,     4,  4,      6,20020309,-39.1920, -45.2820, 5121,   2000.0,   2.8750,  34.7150,2,    194.6,2,    64.47,2,    30.70,2,     0.06,2,     1.97,2,   2329.5,2,   7.6093,    25.00,2,   2.7250
  29HE20020304,   A17,     4,  4,      7,20020309,-39.1920, -45.2820, 5121,   1801.0,   2.8860,  34.6420,2,    188.5,2,    68.20,2,    33.15,2,     0.06,2,     2.14,2,   2327.0,2,   7.5863,    25.00,2,   2.7537
  29HE20020304,   A17,     4,  4,      8,20020309,-39.1920, -45.2820, 5121,   1599.0,   2.8620,  34.5590,2,    184.3,2,    67.19,2,    33.85,2,     0.10,2,     2.24,2,   2323.5,2,   7.5764,    25.00,2,   2.7475
  29HE20020304,   A17,     4,  4,      9,20020309,-39.1920, -45.2820, 5121,   1378.0,   2.9590,  34.4400,2,    194.4,2,    61.46,2,    34.12,2,     0.09,2,     2.20,2,   2313.9,2,   7.5774,    25.00,2,   2.8620
  29HE20020304,   A17,     4,  4,     10,20020309,-39.1920, -45.2820, 5121,   1199.0,   3.2280,  34.3430,2,    211.9,2,    49.99,2,    33.18,2,     0.08,2,     2.17,2,   2303.6,2,   7.6014,    25.00,2,   3.1429
  29HE20020304,   A17,     4,  4,     11,20020309,-39.1920, -45.2820, 5121,   1004.0,   3.5950,  34.2530,2,    236.5,2,    30.54,2,    29.67,2,     0.03,2,     2.04,2,   2290.4,2,   7.6354,    25.00,2,   3.5226
  29HE20020304,   A17,     4,  4,     12,20020309,-39.1920, -45.2820, 5121,    794.0,   4.3330,  34.1850,2,    273.5,2,    13.25,2,    28.26,2,     0.02,2,     1.76,2,   2275.6,2,   7.6974,    25.00,2,   4.2725
  29HE20020304,   A17,     4,  4,     13,20020309,-39.1920, -45.2820, 5121,    601.0,   6.0960,  34.3280,2,    247.2,2,    10.88,2,    27.02,2,     0.01,2,     1.65,2,   2279.3,2,   7.7034,    25.00,2,   6.0428
  29HE20020304,   A17,     4,  4,     14,20020309,-39.1920, -45.2820, 5121,    500.0,   7.7090,  34.4840,2,    230.5,2,     8.35,2,    21.56,2,     0.02,2,     1.60,2,   2283.9,2,   7.7334,    25.00,2,   7.6589
