BOTTLE,20090511PRINUNIVRMK
  29HE20020304,   A17,     8,  8,     11,20020320,-21.4160, -32.6660, 4162,   1001.0,   3.5650,  34.4710,2,    185.3,2,  -999.00,9,    34.28,2,     0.04,2,     2.17,2,   2307.7,2,   7.5944,    25.00,2,   3.4927
  29HE20020304,   A17,     8,  8,     12,20020320,-21.4160, -32.6660, 4162,    800.0,   4.4350,  34.3820,2,    192.0,2,  -999.00,9,    33.81,2,     0.09,2,     2.15,2,   2295.9,2,   7.6044,    25.00,2,   4.3731
  29HE20020304,   A17,     8,  8,     13,20020320,-21.4160, -32.6660, 4162,    699.0,   5.3470,  34.3850,2,    201.4,2,  -999.00,9,    31.74,2,     0.07,2,     2.00,2,   2291.2,2,   7.6294,    25.00,2,   5.2886
  29HE20020304,   A17,     8,  8,     14,20020320,-21.4160, -32.6660, 4162,    599.0,   7.0510,  34.5090,2,    194.1,2,  -999.00,9,    23.94,2,     0.06,2,     1.65,2,   2288.4,2,   7.6674,    25.00,2,   6.9935
  29HE20020304,   A17,     8,  8,     15,20020320,-21.4160, -32.6660, 4162,    500.0,   9.4990,  34.7380,2,    197.7,2,  -999.00,9,    20.74,2,     0.00,2,     1.50,2,   2294.2,2,   7.7373,    25.00,2,   9.4421
  29HE20020304,   A17,     8,  8,     16,20020320,-21.4160, -32.6660, 4162,    400.0,  11.9550,  35.0740,2,    209.9,2,  -999.00,9,    10.54,2,     0.01,2,     0.85,2,   2306.9,2,   7.8243,    25.00,2,  11.9025
  29HE20020304,   A17,     8,  8,     17,20020320,-21.4160, -32.6660, 4162,    299.0,  14.1900,  35.3210,2,    210.8,2,  -999.00,9,     7.71,2,     0.01,2,     0.64,2,   2319.6,2,   7.8803,    25.00,2,  14.1461
  29HE20020304,   A17,     8,  8,     18,20020320,-21.4160, -32.6660, 4162,    201.0,  17.3650,  35.8480,2,    209.3,2,  -999.00,9,     2.38,2,     0.01,2,     0.28,2,   2349.1,2,   7.9513,    25.00,2,  17.3311
  29HE20020304,   A17,     8,  8,     19,20020320,-21.4160, -32.6660, 4162,    150.0,  20.2980,  36.3810,2,    206.8,2,  -999.00,9,     1.18,2,     0.04,2,     0.17,2,   2382.1,2,   7.9992,    25.00,2,  20.2698
  29HE20020304,   A17,     8,  8,     20,20020320,-21.4160, -32.6660, 4162,    124.0,  21.0560,  36.5350,2,    213.8,2,  -999.00,9,     0.62,2,     0.03,2,     0.08,2,   2391.7,2,   8.0312,    25.00,2,  21.0321
  29HE20020304,   A17,     8,  8,     21,20020320,-21.4160, -32.6660, 4162,     99.0,  21.7830,  36.6400,2,    214.7,2,  -999.00,9,     0.05,2,     0.07,2,     0.05,2,   2398.8,2,   8.0382,    25.00,2,  21.7634
  29HE20020304,   A17,     8,  8,     22,20020320,-21.4160, -32.6660, 4162,     67.0,  23.1410,  36.8370,2,    224.3,2,  -999.00,9,     0.00,2,     0.13,2,     0.03,2,   2412.3,2,   8.0572,    25.00,2,  23.1272
  29HE20020304,   A17,     8,  8,     23,20020320,-21.4160, -32.6660, 4162,     47.0,  26.0840,  36.9650,2,    219.9,2,  -999.00,9,     0.06,2,     0.06,2,     0.01,2,   2420.4,2,   8.0782,    25.00,2,  26.0734
  29HE20020304,   A17,     8,  8,     24,20020320,-21.4160, -32.6660, 4162,      3.0,  27.6970,  36.8330,2,    206.3,2,  -999.00,9,     0.08,2,     0.05,2,     0.00,2,   2411.6,2,   8.1022,    25.00,2,  27.6963
  29HE20020304,   A17,     9,  9,      1,20020322,-17.1710, -28.0040, 5221,   3034.0,   2.7110,  34.9040,2,    247.9,2,  -999.00,9,    22.01,2,     0.00,2,     1.54,2,   2319.3,2,   7.7203,    25.00,2,   2.4631
  29HE20020304,   A17,     9,  9,      2,20020322,-17.1710, -28.0040, 5221,   2802.0,   2.7510,  34.9040,2,    246.9,2,  -999.00,9,    22.35,2,     0.00,2,     1.58,2,   2323.4,2,   7.7193,    25.00,2,   2.5260
  29HE20020304,   A17,     9,  9,      3,20020322,-17.1710, -28.0040, 5221,   2598.0,   2.8110,  34.9080,2,    244.6,2,  -999.00,9,    22.10,2,     0.02,2,     1.55,2,   2322.9,2,   7.7193,    25.00,2,   2.6051
  29HE20020304,   A17,     9,  9,      4,20020322,-17.1710, -28.0040, 5221,   2400.0,   2.9070,  34.9110,2,    246.0,2,  -999.00,9,    20.44,2,     0.04,2,     1.49,2,   2320.4,2,   7.7183,    25.00,2,   2.7185
  29HE20020304,   A17,     9,  9,      5,20020322,-17.1710, -28.0040, 5221,   2199.0,   3.0340,  34.9170,2,    245.4,2,  -999.00,9,    22.05,2,     0.01,2,     1.56,2,   2316.5,2,   7.7183,    25.00,2,   2.8625
  29HE20020304,   A17,     9,  9,      6,20020322,-17.1710, -28.0040, 5221,   1996.0,   3.1880,  34.9180,2,    240.4,2,  -999.00,9,    21.80,2,     0.02,2,     1.55,2,   2316.1,2,   7.7163,    25.00,2,   3.0330
  29HE20020304,   A17,     9,  9,      7,20020322,-17.1710, -28.0040, 5221,   1801.0,   3.3870,  34.9160,2,    238.1,2,  -999.00,9,    20.54,2,     0.04,2,     1.40,2,   2313.6,2,   7.7093,    25.00,2,   3.2471
  29HE20020304,   A17,     9,  9,      8,20020322,-17.1710, -28.0040, 5221,   1600.0,   3.6680,  34.8930,2,    225.1,2,  -999.00,9,    21.71,2,     0.00,2,     1.50,2,   2311.7,2,   7.6913,    25.00,2,   3.5428
  29HE20020304,   A17,     9,  9,      9,20020322,-17.1710, -28.0040, 5221,   1403.0,   3.9070,  34.8400,2,    209.2,2,  -999.00,9,    21.77,2,     0.02,2,     1.57,2,   2310.8,2,   7.6623,    25.00,2,   3.7968
  29HE20020304,   A17,     9,  9,     10,20020322,-17.1710, -28.0040, 5221,   1198.0,   3.9500,  34.7180,2,    190.2,2,  -999.00,9,    24.66,2,     0.00,2,     1.69,2,   2307.9,2,   7.6213,    25.00,2,   3.8576
  29HE20020304,   A17,     9,  9,     11,20020322,-17.1710, -28.0040, 5221,   1000.0,   3.6970,  34.5270,2,    184.7,2,  -999.00,9,    29.29,2,     0.00,2,     1.96,2,   2305.6,2,   7.5934,    25.00,2,   3.6236
  29HE20020304,   A17,     9,  9,     12,20020322,-17.1710, -28.0040, 5221,    802.0,   4.1720,  34.4340,2,    179.6,2,  -999.00,9,    32.78,2,     0.03,2,     2.13,2,   2296.8,2,   7.5844,    25.00,2,   4.1115
  29HE20020304,   A17,     9,  9,     13,20020322,-17.1710, -28.0040, 5221,    699.0,   4.9340,  34.4460,2,    171.0,2,  -999.00,9,    29.04,2,     0.00,2,     1.97,2,   2292.7,2,   7.5784,    25.00,2,   4.8777
  29HE20020304,   A17,     9,  9,     14,20020322,-17.1710, -28.0040, 5221,    603.0,   5.9870,  34.4950,2,    159.8,2,  -999.00,9,    29.33,2,     0.06,2,     1.85,2,   2296.3,2,   7.5884,    25.00,2,   5.9339
  29HE20020304,   A17,     9,  9,     15,20020322,-17.1710, -28.0040, 5221,    501.0,   7.5070,  34.5930,2,    164.1,2,  -999.00,9,    29.98,2,     0.02,2,     1.84,2,   2291.3,2,   7.6244,    25.00,2,   7.4574
  29HE20020304,   A17,     9,  9,     16,20020322,-17.1710, -28.0040, 5221,    400.0,  10.1230,  34.8350,2,    173.8,2,  -999.00,9,    21.44,2,     0.01,2,     1.53,2,   2287.4,2,   7.7043,    25.00,2,  10.0758
  29HE20020304,   A17,     9,  9,     17,20020322,-17.1710, -28.0040, 5221,    300.0,  12.9340,  35.1470,2,    194.8,2,  -999.00,9,    12.47,2,     0.05,2,     0.91,2,   2306.4,2,   7.8193,    25.00,2,  12.8927
  29HE20020304,   A17,     9,  9,     18,20020322,-17.1710, -28.0040, 5221,    199.0,  17.2410,  35.8540,2,    193.1,2,  -999.00,9,     5.64,2,     0.09,2,     0.52,2,   2350.6,2,   7.9143,    25.00,2,  17.2076
  29HE20020304,   A17,     9,  9,     19,20020322,-17.1710, -28.0040, 5221,    151.0,  20.5780,  36.4660,2,    201.9,2,  -999.00,9,     0.67,2,     0.17,2,     0.17,2,   2390.8,2,   7.9872,    25.00,2,  20.5493
  29HE20020304,   A17,     9,  9,     20,20020322,-17.1710, -28.0040, 5221,     99.0,  23.8100,  36.9970,2,    219.5,2,  -999.00,9,     0.01,2,     0.03,2,     0.04,2,   2425.6,2,   8.0582,    25.00,2,  23.7891
  29HE20020304,   A17,     9,  9,     21,20020322,-17.1710, -28.0040, 5221,     73.0,  25.3770,  37.1360,2,    215.9,2,  -999.00,9,     0.01,2,     0.02,2,     0.03,2,   2434.1,2,   8.0642,    25.00,2,  25.3609
  29HE20020304,   A17,     9,  9,     22,20020322,-17.1710, -28.0040, 5221,     48.0,  27.0440,  37.4060,2,    204.7,2,  -999.00,9,     0.00,2,     0.04,2,     0.02,2,   2451.1,2,   8.0761,    25.00,2,  27.0329
  29HE20020304,   A17,     9,  9,     23,20020322,-17.1710, -28.0040, 5221,     23.0,  27.1660,  37.4430,2,    200.9,2,  -999.00,9,     0.00,2,     0.04,2,     0.04,2,   2453.4,2,   8.0841,    25.00,2,  27.1607
  29HE20020304,   A17,     9,  9,     24,20020322,-17.1710, -28.0040, 5221,      3.0,  27.1820,  37.4440,2,    203.6,2,  -999.00,9,     0.01,2,     0.03,2,     0.02,2,   2453.4,2,   8.0861,    25.00,2,  27.1813
  29HE20020304,   A17,    10, 10,      1,20020323,-12.5860, -27.9980, 5574,   3002.0,   2.6330,  34.9000,2,    245.7,2,  -999.00,9,    22.76,2,     0.02,2,     1.37,2,   2324.4,2,   7.7163,    25.00,2,   2.3901
  29HE20020304,   A17,    10, 10,      2,20020323,-12.5860, -27.9980, 5574,   2800.0,   2.6890,  34.9030,2,    245.2,2,  -999.00,9,    22.45,2,     0.05,2,     1.58,2,   2321.9,2,   7.7173,    25.00,2,   2.4654
  29HE20020304,   A17,    10, 10,      3,20020323,-12.5860, -27.9980, 5574,   2600.0,   2.7660,  34.9090,2,    245.1,2,  -999.00,9,    20.97,2,     0.03,2,     1.37,2,   2316.0,2,   7.7163,    25.00,2,   2.5607
  29HE20020304,   A17,    10, 10,      4,20020323,-12.5860, -27.9980, 5574,   2401.0,   2.8880,  34.9190,2,    244.3,2,  -999.00,9,    22.36,2,     0.03,2,     1.49,2,   2315.5,2,   7.7163,    25.00,2,   2.6998
  29HE20020304,   A17,    10, 10,      5,20020323,-12.5860, -27.9980, 5574,   2199.0,   3.0880,  34.9350,2,    247.0,2,  -999.00,9,    19.35,2,     0.03,2,     1.36,2,   2315.5,2,   7.7233,    25.00,2,   2.9156
  29HE20020304,   A17,    10, 10,      6,20020323,-12.5860, -27.9980, 5574,   1999.0,   3.3010,  34.9470,2,    250.1,2,  -999.00,9,    21.04,2,     0.03,2,     1.44,2,   2315.8,2,   7.7243,    25.00,2,   3.1440
  29HE20020304,   A17,    10, 10,      7,20020323,-12.5860, -27.9980, 5574,   1800.0,   3.5580,  34.9480,2,    243.6,2,  -999.00,9,    19.85,2,     0.03,2,     1.25,2,   2312.4,2,   7.7183,    25.00,2,   3.4158
  29HE20020304,   A17,    10, 10,      8,20020323,-12.5860, -27.9980, 5574,   1610.0,   3.8850,  34.9420,2,    233.2,2,  -999.00,9,    22.62,2,     0.00,2,     1.38,2,   2308.7,2,   7.7063,    25.00,2,   3.7561
  29HE20020304,   A17,    10, 10,      9,20020323,-12.5860, -27.9980, 5574,   1399.0,   4.0450,  34.8730,2,    210.6,2,  -999.00,9,    23.04,2,     0.01,2,     1.56,2,   2309.9,2,   7.6663,    25.00,2,   3.9337
  29HE20020304,   A17,    10, 10,     10,20020323,-12.5860, -27.9980, 5574,   1203.0,   3.9660,  34.7250,2,    186.6,2,  -999.00,9,    25.75,2,     0.05,2,     1.63,2,   2309.3,2,   7.6173,    25.00,2,   3.8730
  29HE20020304,   A17,    10, 10,     11,20020323,-12.5860, -27.9980, 5574,    999.0,   3.8460,  34.5320,2,    175.8,2,  -999.00,9,    30.94,2,     0.04,2,     1.98,2,   2302.3,2,   7.5864,    25.00,2,   3.7716
  29HE20020304,   A17,    10, 10,     12,20020323,-12.5860, -27.9980, 5574,    798.0,   4.3010,  34.4410,2,    174.7,2,  -999.00,9,    33.00,2,     0.07,2,     1.99,2,   2290.6,2,   7.5764,    25.00,2,   4.2401
  29HE20020304,   A17,    10, 10,     13,20020323,-12.5860, -27.9980, 5574,    698.0,   4.7630,  34.4370,2,    169.7,2,  -999.00,9,    34.23,2,     0.06,2,     2.20,2,   2285.8,2,   7.5774,    25.00,2,   4.7077
  29HE20020304,   A17,    10, 10,     14,20020323,-12.5860, -27.9980, 5574,    599.0,   5.5650,  34.4850,2,    156.8,2,  -999.00,9,    33.93,2,     0.10,2,     2.17,2,   2283.1,2,   7.5714,    25.00,2,   5.5142
  29HE20020304,   A17,    10, 10,     15,20020323,-12.5860, -27.9980, 5574,    501.0,   6.5110,  34.5560,2,    142.7,2,  -999.00,9,    34.22,2,     0.08,2,     2.10,2,   2289.8,2,   7.5744,    25.00,2,   6.4652
  29HE20020304,   A17,    10, 10,     16,20020323,-12.5860, -27.9980, 5574,    399.0,   8.0020,  34.6890,2,    127.0,2,  -999.00,9,    33.67,2,     0.06,2,     2.07,2,   2301.6,2,   7.6043,    25.00,2,   7.9613
  29HE20020304,   A17,    10, 10,     17,20020323,-12.5860, -27.9980, 5574,    300.0,  10.6990,  34.9540,2,    130.1,2,  -999.00,9,    30.97,2,     0.02,2,     1.87,2,   2314.9,2,   7.6353,    25.00,2,  10.6625
  29HE20020304,   A17,    10, 10,     18,20020323,-12.5860, -27.9980, 5574,    200.0,  14.9240,  35.4960,2,    152.8,2,  -999.00,9,    23.48,2,     0.04,2,     1.67,2,   2343.9,2,   7.8003,    25.00,3,  14.8937
  29HE20020304,   A17,    10, 10,     19,20020323,-12.5860, -27.9980, 5574,    152.0,  19.6010,  36.2670,2,    185.4,2,  -999.00,9,    14.33,2,     0.03,2,     1.02,2,   2368.4,2,   7.9452,    25.00,3,  19.5731
  29HE20020304,   A17,    10, 10,     20,20020323,-12.5860, -27.9980, 5574,    103.0,  23.1800,  36.8570,2,    217.4,2,  -999.00,9,     2.27,2,     0.29,2,     0.24,2,   2386.4,2,   8.0492,    25.00,2,  23.1587
  29HE20020304,   A17,    10, 10,     21,20020323,-12.5860, -27.9980, 5574,     73.0,  25.3320,  37.0470,2,    218.3,2,  -999.00,9,     0.01,2,     0.02,2,     0.08,2,   2408.0,2,   8.0622,    25.00,2,  25.3159
  29HE20020304,   A17,    10, 10,     22,20020323,-12.5860, -27.9980, 5574,     51.0,  27.0240,  36.9220,2,    210.4,2,  -999.00,9,     0.00,2,     0.03,2,     0.03,2,   2407.1,2,   8.0832,    25.00,2,  27.0122
  29HE20020304,   A17,    10, 10,     23,20020323,-12.5860, -27.9980, 5574,     25.0,  27.5620,  36.7580,2,    200.8,2,  -999.00,9,     0.01,2,     0.02,2,     0.04,2,   2406.0,2,   8.0892,    25.00,2,  27.5561
  29HE20020304,   A17,    10, 10,     24,20020323,-12.5860, -27.9980, 5574,      6.0,  27.5860,  36.7580,2,    200.8,2,  -999.00,9,     0.01,2,     0.01,2,     0.02,2,   2406.4,2,   8.0892,    25.00,2,  27.5846
  29HE20020304,   A17,    11, 11,      1,20020324, -7.9940, -28.0070, 5580,   3004.0,   2.6820,  34.9030,2,    248.7,2,    30.89,2,    17.64,2,     0.03,2,     1.23,2,   2314.1,2,   7.7213,    25.00,2,   2.4378
  29HE20020304,   A17,    11, 11,      2,20020324, -7.9940, -28.0070, 5580,   2799.0,   2.7260,  34.9010,2,    243.2,2,    31.70,2,    17.50,2,     0.05,2,     1.21,2,   2318.2,2,   7.7163,    25.00,2,   2.5018
  29HE20020304,   A17,    11, 11,      3,20020324, -7.9940, -28.0070, 5580,   2599.0,   2.8210,  34.9090,2,    245.4,2,    32.52,2,    19.56,2,     0.05,2,     1.29,2,   2314.5,2,   7.7193,    25.00,2,   2.6148
  29HE20020304,   A17,    11, 11,      4,20020324, -7.9940, -28.0070, 5580,   2358.0,   2.9640,  34.9170,2,    243.1,2,    34.80,2,    22.24,2,     0.05,2,     1.37,2,   2315.3,2,   7.7163,    25.00,2,   2.7786
  29HE20020304,   A17,    11, 11,      5,20020324, -7.9940, -28.0070, 5580,   2199.0,   3.1730,  34.9340,2,    246.8,2,    28.37,2,    21.42,2,     0.03,2,     1.32,2,   2311.4,2,   7.7223,    25.00,2,   2.9992
  29HE20020304,   A17,    11, 11,      6,20020324, -7.9940, -28.0070, 5580,   2001.0,   3.4220,  34.9510,2,    247.6,2,    23.25,2,    20.20,2,     0.01,2,     1.25,2,   2311.0,2,   7.7273,    25.00,2,   3.2630
  29HE20020304,   A17,    11, 11,      7,20020324, -7.9940, -28.0070, 5580,   1797.0,   3.7120,  34.9570,2,    244.0,2,    20.98,2,    20.73,2,     0.02,2,     1.28,2,   2308.5,2,   7.7213,    25.00,2,   3.5680
  29HE20020304,   A17,    11, 11,      8,20020324, -7.9940, -28.0070, 5580,   1600.0,   4.0660,  34.9610,2,    236.2,2,    15.21,2,    18.42,2,     0.03,2,     1.23,2,   2306.7,2,   7.7143,    25.00,2,   3.9358
  29HE20020304,   A17,    11, 11,      9,20020324, -7.9940, -28.0070, 5580,   1401.0,   4.2180,  34.8880,2,    209.8,2,    15.89,2,    19.87,2,     0.03,2,     1.28,2,   2305.7,2,   7.6733,    25.00,2,   4.1046
  29HE20020304,   A17,    11, 11,     10,20020324, -7.9940, -28.0070, 5580,   1199.0,   4.1700,  34.7530,2,    183.5,2,    29.44,2,    30.22,2,     0.05,2,     1.93,2,   2302.8,2,   7.6173,    25.00,2,   4.0754
  29HE20020304,   A17,    11, 11,     11,20020324, -7.9940, -28.0070, 5580,    996.0,   4.1150,  34.5730,2,    165.8,2,    33.99,2,    33.96,2,     0.05,2,     2.25,2,   2300.5,2,   7.5674,    25.00,2,   4.0387
  29HE20020304,   A17,    11, 11,     12,20020324, -7.9940, -28.0070, 5580,    800.0,   4.5920,  34.4770,2,    152.7,2,    30.50,2,    34.37,2,     0.02,2,     2.26,2,   2291.7,2,   7.5474,    25.00,2,   4.5290
  29HE20020304,   A17,    11, 11,     13,20020324, -7.9940, -28.0070, 5580,    701.0,   4.9580,  34.4670,2,    155.3,2,    28.82,2,    35.61,2,     0.02,2,     2.28,2,   2287.5,2,   7.5504,    25.00,2,   4.9014
  29HE20020304,   A17,    11, 11,     14,20020324, -7.9940, -28.0070, 5580,    604.0,   5.6680,  34.5190,2,    135.0,2,    21.67,2,    34.15,2,     0.02,2,     2.25,2,   2291.0,2,   7.5344,    25.00,2,   5.6163
  29HE20020304,   A17,    11, 11,     15,20020324, -7.9940, -28.0070, 5580,    500.0,   6.5880,  34.5730,2,    127.0,2,    20.86,2,    33.67,2,     0.00,2,     2.14,2,   2286.1,2,   7.5384,    25.00,2,   6.5420
  29HE20020304,   A17,    11, 11,     16,20020324, -7.9940, -28.0070, 5580,    405.0,   7.6700,  34.6660,2,    107.6,2,    15.13,2,    30.04,2,     0.00,2,     1.90,2,   2282.2,2,   7.5373,    25.00,2,   7.6297
  29HE20020304,   A17,    11, 11,     17,20020324, -7.9940, -28.0070, 5580,    302.0,   9.0540,  34.8020,2,    123.9,2,    10.75,2,    23.78,2,     0.04,2,     1.54,2,   2295.9,2,   7.6083,    25.00,2,   9.0209
  29HE20020304,   A17,    11, 11,     18,20020324, -7.9940, -28.0070, 5580,    200.0,  13.3620,  35.3270,2,    109.7,2,     7.48,2,    22.78,2,     0.04,2,     1.35,2,   2345.5,2,   7.6893,    25.00,2,  13.3339
  29HE20020304,   A17,    11, 11,     19,20020324, -7.9940, -28.0070, 5580,    152.0,  16.8420,  35.7800,2,    141.3,2,     0.99,2,     0.03,2,     0.01,2,     0.05,2,   2365.2,2,   7.8193,    25.00,3,  16.8170
  29HE20020304,   A17,    11, 11,     20,20020324, -7.9940, -28.0070, 5580,    101.0,  23.8830,  36.9420,2,    213.6,2,     0.96,2,     0.02,2,     0.03,2,     0.04,2,   2420.4,2,   8.0572,    25.00,2,  23.8616
  29HE20020304,   A17,    11, 11,     21,20020324, -7.9940, -28.0070, 5580,     76.0,  25.3340,  36.9330,2,    216.3,2,     0.96,2,     0.03,2,     0.01,2,     0.01,2,   2439.2,2,   8.0772,    25.00,2,  25.3172
  29HE20020304,   A17,    11, 11,     22,20020324, -7.9940, -28.0070, 5580,     48.0,  28.1650,  36.4680,2,    200.8,2,     1.08,2,     0.02,2,     0.02,2,     0.00,2,   2445.9,2,   8.0812,    25.00,2,  28.1536
  29HE20020304,   A17,    11, 11,     23,20020324, -7.9940, -28.0070, 5580,     25.0,  28.2330,  36.4480,2,    199.7,2,     1.32,2,     0.00,2,     0.04,2,     0.01,2,   2447.5,2,   8.0832,    25.00,2,  28.2271
  29HE20020304,   A17,    11, 11,     24,20020324, -7.9940, -28.0070, 5580,      6.0,  28.2620,  36.4400,2,    199.1,2,     1.32,2,     0.02,2,     0.03,2,     0.02,2,   2448.2,2,   8.0852,    25.00,2,  28.2606
  29HE20020304,   A17,    12, 12,      1,20020325, -3.7570, -26.9730, 5284,   2985.0,   2.6650,  34.9070,2,    250.0,2,    36.05,2,    21.71,2,     0.03,2,     1.35,2,   2332.5,2,   7.7233,    25.00,2,   2.4231
  29HE20020304,   A17,    12, 12,      2,20020325, -3.7570, -26.9730, 5284,   2799.0,   2.7630,  34.9150,2,    247.2,2,    34.67,2,    21.72,2,     0.04,2,     1.35,2,   2330.4,2,   7.7213,    25.00,2,   2.5380
  29HE20020304,   A17,    12, 12,      3,20020325, -3.7570, -26.9730, 5284,   2599.0,   2.8940,  34.9230,2,    247.1,2,    30.68,2,    19.90,2,     0.04,2,     1.32,2,   2331.0,2,   7.7213,    25.00,2,   2.6863
  29HE20020304,   A17,    12, 12,      4,20020325, -3.7570, -26.9730, 5284,   2399.0,   3.0610,  34.9380,2,    249.7,2,    25.07,2,    17.54,2,     0.03,2,     1.19,2,   2325.7,2,   7.7253,    25.00,2,   2.8698
  29HE20020304,   A17,    12, 12,      5,20020325, -3.7570, -26.9730, 5284,   2197.0,   3.2660,  34.9560,2,    253.7,2,    20.84,2,    17.15,2,     0.04,2,     1.15,2,   2323.1,2,   7.7293,    25.00,2,   3.0908
  29HE20020304,   A17,    12, 12,      6,20020325, -3.7570, -26.9730, 5284,   1998.0,   3.5000,  34.9690,2,    250.6,2,    19.94,2,    17.95,2,     0.03,2,     1.18,2,   2317.8,2,   7.7293,    25.00,2,   3.3401
